poster_id,posted,date,time,state_code,city_id,duration,summary,img_url,lat,lng
34,07/06/05,06/06/05,23:30:00,AL,373,5-10 minutes,Didn't think much of this until now...,https://picsum.photos/512,30.8479,-88.1004
109,17/11/04,08/11/84,20:00:00,NY,374,10 minutes,Massive black ship moving slowly about 3X tree height above ground. Black battleship floating silently with some lights.,https://picsum.photos/512,41.397,-73.6151
110,10/10/22,05/10/22,20:05:00,MN,375,2 times at 3 mins each,It came from our atmosphere and below normal aircraft flight level in less then 10 seconds. Consistently changing directions and fligh,https://picsum.photos/512,46.7756,-92.1393
96,04/10/22,04/10/22,21:15:00,PA,376,Unknown,Saw an unusual flying object above my house,https://picsum.photos/512,40.6764,-78.246
73,03/10/22,03/10/22,17:02:00,GA,377,3hrs,Shiny object spotted in sky by coworker,https://picsum.photos/512,33.3767,-84.7761
33,05/10/22,03/10/22,03:30:00,AR,378,1 hour,Round object in sky changing colors from red green white blue.,https://picsum.photos/512,34.5776,-92.5713
100,03/10/22,02/10/22,14:33:00,CA,379,3 seconds,Craft flew at extreme rate of speed SW only able to be seen on video when zoomed in and better when slowed down.,https://picsum.photos/512,33.7341,-116.9969
73,07/10/22,30/09/22,21:50:00,GA,380,9:50pm- 12:50am,Bright star like light pulsating and moving around erratically,https://picsum.photos/512,33.9523,-83.9932
100,04/10/22,30/09/22,01:47:00,CA,381,More than 15 minutes,"Object was at location for many minutes, it moved from its original location quickly back and forth with incredible speed",https://picsum.photos/512,37.7558,-122.4449
111,03/10/22,29/09/22,10:31:00,AZ,296,8 Minutes,Cube Diamond UFO,https://picsum.photos/512,32.1541,-110.8787
108,29/09/22,29/09/22,10:12:00,CO,382,1 minute,Looked at the sky from my balcony,https://picsum.photos/512,39.762,-104.8758
98,28/09/22,27/09/22,23:30:00,IL,383,2 seconds,"I saw a red circular orb that was moving slowly, then suddenly shot into the night sky",https://picsum.photos/512,42.2333,-88.3351
107,28/09/22,26/09/22,23:20:00,TX,384,5 minutes,I saw a low flying V shape craft with 5 lights on the underside fly over me in the backyard. The lights weren't on.,https://picsum.photos/512,30.0613,-95.383
100,29/09/22,26/09/22,05:58:00,CA,287,3-5 seconds,Triangular craft with round white lights flying low due east over Sacramento,https://picsum.photos/512,38.5677,-121.4685
104,25/09/22,25/09/22,22:46:00,WA,385,Several minutes,Spinning UFO,https://picsum.photos/512,47.2431,-122.4531
112,29/09/22,25/09/22,19:50:00,NJ,386,A couple minutes or more,"My husband & I saw an unusual light formation as we drove over the BF Bridge. We could not stop, I took video from the passenger seat",https://picsum.photos/512,39.9361,-75.1073
107,29/09/22,25/09/22,18:20:00,TX,387,20-30 minutes,"What I thought was a plane with flashing lights slowed to hover then released small red & blue lights, then slowly moved back south.",https://picsum.photos/512,29.704,-95.4621
113,28/09/22,24/09/22,19:50:00,DE,388,1 minute,Saw craft with bright triangle light trail moving slowly,https://picsum.photos/512,39.161,-75.5202
112,01/10/22,24/09/22,19:41:00,NJ,389,3 mins,While driving saw fast moving triangular shaped with lights in back,https://picsum.photos/512,40.7154,-74.3647
114,30/09/22,24/09/22,19:40:00,VA,17,5 minutes,Light coming from none moving object in the sky and then suddenly turned off after on for several minutes.,https://picsum.photos/512,39.1057,-77.5544
96,28/09/22,24/09/22,19:39:00,PA,390,~5 mi,Looked like a large comet with bright light and tail bit moving slow from south to north. no collision lights that could be seen,https://picsum.photos/512,40.2417,-75.2812
55,25/09/22,24/09/22,19:39:00,MD,391,1 minute,Silent bright white cylinder with 3 contrails - 1 center 2 @ 45 degrees for 1 min - turned fluorescent green - then vanished w/no trace,https://picsum.photos/512,38.4667,-76.7848
115,25/09/22,24/09/22,19:39:00,PA,392,5 minutes,Smoothly flew across the sky then disappeared.,https://picsum.photos/512,40.1103,-77.0335
55,30/09/22,24/09/22,19:38:00,MD,393,3mins,Asteroid/meteor/missile in the sky with BWI airline traffic.,https://picsum.photos/512,39.2004,-76.859
109,24/09/22,24/09/22,19:38:00,NY,394,5 minutes,Bright light/white object moving through the sky with large illumination of light traveling behind it then disappeared.,https://picsum.photos/512,41.2007,-74.206
115,26/09/22,24/09/22,19:30:00,PA,395,1:30,Seen a diamond white fire ball crossing across sky like a meteor almost speeding gracefully then disappeared out of blue faster,https://picsum.photos/512,40.5961,-75.4756
83,29/09/22,24/09/22,18:30:00,NV,396,Unknown,Above the mountain,https://picsum.photos/512,36.2333,-115.2654
95,24/09/22,23/09/22,23:59:00,OR,397,5 hours,Multiple light changing orbs in the eastern sky that stay in the same position for more than 5 hours observation.,https://picsum.photos/512,45.4358,-122.5081
107,29/09/22,23/09/22,21:54:00,TX,248,Seconds,Taking pics of the hotel and this was by it,https://picsum.photos/512,29.4632,-98.5238
116,23/09/22,23/09/22,21:45:00,NM,398,Unknown,While observing the lights from south to north I could see the stars in the back ground disappear no noise but I could not see the cra,https://picsum.photos/512,35.3226,-106.4437
111,25/09/22,23/09/22,17:00:00,AZ,399,Five minutes,I have pictures,https://picsum.photos/512,32.9069,-111.7624
100,25/09/22,23/09/22,16:30:00,CA,381,Still ongoing,"Small bright light with fine lines extending to all sides, hovering and slowly moving",https://picsum.photos/512,37.7558,-122.4449
107,25/09/22,22/09/22,09:11:00,TX,218,4 seconds,Dark Triangular UFO,https://picsum.photos/512,32.7935,-96.7667
109,21/09/22,21/09/22,21:21:00,NY,400,2 minutes,Swirling hovering sound and a round object circling fast,https://picsum.photos/512,40.8268,-73.6765
55,23/09/22,19/09/22,21:50:00,MD,401,Approximately 10-15 mins,Red lights in the sky,https://picsum.photos/512,38.3998,-75.0715
111,25/09/22,19/09/22,19:15:00,AZ,78,20,Unexplained light over Southeastern Phoenix Metro,https://picsum.photos/512,33.5722,-112.0892
101,25/09/22,18/09/22,23:48:00,AK,402,Approx 10-12 seconds?,Saw a satellite then saw a light pacing behind it.,https://picsum.photos/512,64.8353,-147.6533
117,20/09/22,18/09/22,23:30:00,CA,403,4 min,"Angular shaped vessel, bright lights surrounding it at the top.",https://picsum.photos/512,37.3905,-122.1468
1,24/09/22,17/09/22,20:28:00,FL,404,5-6 minutes,I was filming the launch of the SpaceX capsule and saw the Object below the space X rocket,https://picsum.photos/512,29.0225,-81.2875
118,17/09/22,17/09/22,13:40:00,UT,405,5 minutes,"Witnessed a spherical object hovering motionless 2000' in the air. After several minutes it made a rapid, controlled descent.",https://picsum.photos/512,40.2457,-111.6457
91,22/09/22,16/09/22,20:30:00,NC,406,2 minutes,"Spotted 2 UFOs, one white one red & white, above Wrightsville Beach",https://picsum.photos/512,34.213,-77.798
1,18/09/22,15/09/22,09:30:00,FL,407,5 - 10 minutes,"I have photos. Also, there was a rocket launching immediately after the sighting, but there were no scheduled rocket launches, today.",https://picsum.photos/512,28.7015,-81.5316
105,14/09/22,13/09/22,22:00:00,SC,408,10 seconds,Group sees an ornage light eject multiple other lights,https://picsum.photos/512,33.4269,-79.1246
110,13/09/22,13/09/22,21:32:00,MN,375,Maybe in 5 min,Bright orange light in the sky is wat caught my attention,https://picsum.photos/512,46.7756,-92.1393
6,12/09/22,11/09/22,19:50:00,OK,409,Approximately 15 seconds,The object seemed to change shape and was a single light,https://picsum.photos/512,36.0827,-96.5815
36,15/09/22,11/09/22,17:58:00,CT,192,50 seconds,Very large orange orb .it went dark and at point its was only visible with the phone camera not the naked eye,https://picsum.photos/512,41.5582,-73.0361
110,18/09/22,11/09/22,07:20:00,MN,410,12 minutes,I witnessed a suspicious aircraft in air and captured it on video.,https://picsum.photos/512,45.2099,-93.3893
1,14/09/22,11/09/22,06:02:00,FL,411,45 seconds,Bright yellow orange cigar or cylindrical object appeared at the horizon.,https://picsum.photos/512,26.7813,-80.0741
1,17/09/22,11/09/22,05:30:00,FL,412,8mins,very large craft cigar shape,https://picsum.photos/512,27.9631,-80.6593
119,14/09/22,11/09/22,00:30:00,AL,413,1hr 30min,"Two very bright bright white spheres one more so than the other. Both shape shifted. One to the west, and one adjacent to the moon",https://picsum.photos/512,34.4391,-86.9396
98,16/09/22,10/09/22,23:00:00,IL,136,Hour,Got a still video picture of our star gazing.,https://picsum.photos/512,39.9336,-91.3799
104,12/09/22,10/09/22,18:41:00,WA,414,1 minute video,Took a video of the sun against the smokey sky and saw a quick black object,https://picsum.photos/512,46.2708,-122.905
1,14/09/22,10/09/22,13:35:00,FL,415,photos of a ufo over NASA,We didnt see it in the sky. No sound. No one on the beach seemed to notice.,https://picsum.photos/512,28.3327,-80.6274
116,12/09/22,09/09/22,14:28:00,NM,416,3 Minutes,Amazing close-up photo of this aerial phenomena,https://picsum.photos/512,34.8115,-106.7803
120,15/09/22,09/09/22,02:15:00,NM,417,3min,You better check out my photo its pretty good,https://picsum.photos/512,34.8115,-106.7803
1,13/09/22,08/09/22,08:30:00,FL,170,5 mins,glowing disk surrounded by a white aura and moving slowly,https://picsum.photos/512,26.8466,-80.1679
109,08/09/22,07/09/22,23:13:00,NY,418,9:00pm~through 2:00 am,Irrefutable,https://picsum.photos/512,40.7834,-73.9662
110,06/09/22,06/09/22,20:11:00,MN,419,5-7 mins,Fireball looking thing appeared on the west sky,https://picsum.photos/512,45.5731,-96.1742
83,07/09/22,05/09/22,04:41:00,NV,420,45 seconds approx,"Cigar shaped, translucent, moving white lights. Moving west to east on a very northern horizon. Able to take 2 photos.",https://picsum.photos/512,38.939,-119.7369
104,07/09/22,04/09/22,02:00:00,WA,421,1 hour,Light Craft,https://picsum.photos/512,48.2546,-121.6031
11,10/09/22,04/09/22,00:17:00,ND,422,10 minutes,Found taking pictures of aurora borealis,https://picsum.photos/512,48.9619,-101.6328
121,09/09/22,03/09/22,17:00:00,WV,423,Every night all night,"Seen at day and night 5 bball sized orange spheres that spyed on us without lights on. Metallic softball sized spheres, large entity",https://picsum.photos/512,39.5544,-77.9944
98,02/09/22,31/08/22,20:00:00,IL,424,30 minutes,At height of a plane nearby,https://picsum.photos/512,42.3686,-88.8939
122,03/09/22,30/08/22,02:11:00,NV,396,2 mins,Took a picture with an iPhone pro max 13,https://picsum.photos/512,36.2333,-115.2654
1,30/08/22,27/08/22,22:20:00,FL,63,Miami beach,Was sitting on the beach and multiple flying objects came and shined lights on me and I e when away like 3 more can I have pics a,https://picsum.photos/512,25.784,-80.2101
123,30/08/22,26/08/22,19:15:00,PA,425,15 min,fireball that split into two but also had a shine like metal,https://picsum.photos/512,40.6773,-75.7498
123,30/08/22,25/08/22,23:57:00,PA,348,3 to 5 minutes,While taking photos of granddaughters dorm the UFO showed in the photo.,https://picsum.photos/512,40.4397,-79.9763
110,23/08/22,19/08/22,22:16:00,MN,426,2-4 minutes,Saw UFO from my car,https://picsum.photos/512,44.7246,-93.4419
109,26/08/22,19/08/22,09:45:00,NY,427,20-30 seconds,Almost home when my wife alerted me to look up. Hard to say what its altitude was - maybe 2500 and moving very slowly,https://picsum.photos/512,43.1578,-76.3325
40,18/08/22,15/08/22,20:10:00,MT,428,5 minutes,2 u shaped fire objects in sky,https://picsum.photos/512,46.5965,-112.0202
106,16/08/22,13/08/22,21:01:00,IN,429,30min to jr,Add on to last report,https://picsum.photos/512,40.5497,-85.6604
91,13/08/22,12/08/22,21:45:00,NC,430,>1min,Slowly spinning and moving teal illuminated craft,https://picsum.photos/512,34.2099,-77.8866
94,11/08/22,07/08/22,00:04:00,OH,431,approximately 7 minutes,"Sky brightened by large orange sphere that looked like the sun shortly after midnight, slowly dimmed and then descended below tree line",https://picsum.photos/512,39.8654,-83.069
117,09/08/22,04/08/22,14:10:00,CA,432,About 30 seconds,"It was cylindrical but wider than tall, had metallic looking panels, was not moving, no sound, no lights, no windows.",https://picsum.photos/512,34.0393,-117.6064
124,10/08/22,03/08/22,05:20:00,TX,433,6 seconds or so,I was recording the sky and 2 things were recorded.,https://picsum.photos/512,32.3065,-95.4781
114,31/07/22,29/07/22,08:00:00,VA,434,3-4 Weeks,Object appears overnight with no identifying characteristics of known origins.,https://picsum.photos/512,36.7335,-76.0435
88,03/07/22,29/06/22,21:30:00,LA,151,30. Seconds,2 crafts traveling together,https://picsum.photos/512,30.2365,-92.193
8,03/06/22,27/05/22,08:51:00,KY,335,3 minutes,a spinning black top that absorbed light,https://picsum.photos/512,38.1663,-85.6485
108,19/05/22,15/05/22,21:25:00,CO,435,About 7 seconds or less,I was photographing the lunar eclipse with a telephoto lens when a UFO came into the picture,https://picsum.photos/512,39.3949,-107.2148
55,11/05/22,10/05/22,08:39:00,MD,436,Only seen after pic taken,Photo was given to me by best friend showing the Sunset i the seen it write away,https://picsum.photos/512,38.9706,-76.5047
111,31/01/22,28/01/22,09:30:00,AZ,437,3 min,Six craft in motion. Photo taken with cell phone while driving.,https://picsum.photos/512,34.7389,-111.9086
117,19/12/21,15/12/21,21:00:00,CA,113,Unknown,Observed UFO on picture taken in 12/2021,https://picsum.photos/512,35.0139,-118.1896
125,18/12/21,15/12/21,13:10:00,CA,113,Unknown,Took picture and later identified an object I could not identify,https://picsum.photos/512,35.0139,-118.1896
21,16/12/21,13/12/21,05:41:00,TN,438,30 seconds,Bright light moving through sky then disappeared,https://picsum.photos/512,35.9687,-86.5264
123,30/11/21,24/11/21,19:30:00,PA,439,15 seconds,I sighted a C shape 8 foot tall partly cloaked craft silently hovering next to a telephone pole.,https://picsum.photos/512,40.3335,-79.3011
108,02/11/21,31/10/21,10:21:00,CO,440,15 min,Triagle apex formed lights drifting past camera,https://picsum.photos/512,39.7444,-105.5006
98,20/09/21,15/09/21,23:00:00,IL,441,unknown,2 crafts in the sky over Chicago.,https://picsum.photos/512,41.8375,-87.6866
104,30/07/21,26/07/21,22:30:00,WA,442,About 45 minutes,"Lots of light activity, one craft, some unexplainable events and a bonus picture from the Blue Moon of 2021",https://picsum.photos/512,47.6671,-117.433
118,22/01/21,16/01/21,18:47:00,UT,443,.2 seconds,I saw a random flying oval thing in the sky for barely any time,https://picsum.photos/512,40.7776,-111.9311
126,24/02/20,23/02/20,16:55:00,VA,444,1 min pause to take pic,a cloud formation?,https://picsum.photos/512,38.9436,-77.1943
108,18/06/19,13/06/19,11:29:00,CO,445,Unknown,We were taking pictures and when I was going through the pictures found a dark triangle shape in clouds,https://picsum.photos/512,39.5791,-106.0915
127,10/09/22,07/09/22,08:10:00,NY,446,3 minutes while deiving,Large cigar shaped object made up of 5 or 6 spheres,https://picsum.photos/512,41.5984,-73.9181
118,13/09/22,06/09/22,19:10:00,UT,447,about two minutes,"UFO Sighting by two 5th graders - large square shape, erratic movements, in evening sky above Price Utah",https://picsum.photos/512,39.604,-110.8003
125,11/09/22,06/09/22,04:40:00,CA,448,30 minutes,I took videos and photos of a ufo that was spinning and hovering with unusual lights that changed color and bursted,https://picsum.photos/512,34.0235,-118.481
