posted,date,time,city,state,shape,duration,summary,images,img_link,lat,lng,population
12/22/22,03/05/22,20:52:00,Daytona Beach,FL,Other,15 seconds,3 pictures were taken one after the other while looking from our balcony towards the ocean.,Yes,https://nuforc.org/webreports/reports/172/S172387.html,29.1995,-81.0982,71041
12/22/22,01/29/22,18:20:00,Webster city,IA,Light,15 minutes,"Slow moving light across sky, that flickers and dissappears",Yes,https://nuforc.org/webreports/reports/172/S172963.html,42.4622,-93.8168,7825
12/22/22,01/25/22,19:47:00,Granbury,TX,Circle,5 minutes,One ship and either a autonomous probe or two ships,Yes,https://nuforc.org/webreports/reports/173/S173431.html,32.4475,-97.7702,10453
12/22/22,12/31/21,23:00:00,Alvin,TX,Rectangle,1 to 2 minutes,I got a picture of what is either 1 craft in triangle shape or 3 small ones forming a triangle,Yes,https://nuforc.org/webreports/reports/173/S173416.html,29.3872,-95.2938,26982
12/22/22,12/08/21,05:02:00,Sequim,WA,Changing,5 minutes,"Observed a bright light coming towards us, which turned and hovered and then took off at lightening speed",Yes,https://nuforc.org/webreports/reports/172/S172404.html,48.0746,-123.0945,7896
12/22/22,11/12/21,19:45:00,Pittsburgh,PA,Other,1 hour anf half,Watched a UFO land from my kitchen across the street entity showed up at the door,Yes,https://nuforc.org/webreports/reports/172/S172898.html,40.4397,-79.9763,1720279
12/22/22,10/12/21,19:15:00,Scarsdale,NY,Light,3 minutes,Blinking or pulsating circular green light in the southern sky just below the Moon.,Yes,https://nuforc.org/webreports/reports/172/S172631.html,40.9902,-73.7773,18063
12/22/22,09/27/21,15:15:00,Riverview,MI,Disk,2 minutes,2 metallic discs hovering over school,Yes,https://nuforc.org/webreports/reports/172/S172444.html,42.1723,-83.1946,12465
12/22/22,08/28/21,18:36:00,Atlanta,GA,Circle,Approximate total time 10,Saw at least 8 circular craft that looked like might have been in a formation moving across the sky above our location.,Yes,https://nuforc.org/webreports/reports/173/S173383.html,33.7628,-84.422,5046555
12/22/22,08/28/21,13:49:00,Mineral Bluff,GA,Cone,6 sec,Georgia - Mineral Bluff Rolling Pink Object Appears And Disappears.,Yes,https://nuforc.org/webreports/reports/173/S173242.html,34.914,-84.2776,428
12/22/22,04/04/21,21:14:00,Roseville,MI,Triangle,45secs,Flying in the sky above the dumpster.,Yes,https://nuforc.org/webreports/reports/173/S173436.html,42.5074,-82.9369,47692
12/22/22,03/01/21,05:00:00,Muscatine,IA,Light,Up to August 2022 & cont.,"Different types, shapes, formations outside & inside of home",Yes,https://nuforc.org/webreports/reports/172/S172312.html,41.4195,-91.068,23759
12/22/22,12/26/20,07:49:00,Shingletown,CA,Orb,24/7 signal progression,multiple real leo orbit satellites beaming property and individual< please come over with cameras its pinned on individual,Yes,https://nuforc.org/webreports/reports/172/S172335.html,40.5035,-121.86,2188
12/22/22,07/12/20,06:26:00,North Myrtle Beach,SC,Other,11 minutes,Craft photographed in 2020 showing construction details in front of rising sun and 53 weeks later photograhed again showing details.,Yes,https://nuforc.org/webreports/reports/173/S173265.html,33.8232,-78.7082,18502
12/22/22,05/28/20,22:30:00,Houston,TX,Unknown,10 to 15 minutes,Could of been one craft moving closer or a few in formation moving together.,Yes,https://nuforc.org/webreports/reports/172/S172241.html,29.786,-95.3885,5650910
12/22/22,02/20/20,16:35:00,Mitchell,IN,Cylinder,God said end of times,God spoke to me and said end of times,Yes,https://nuforc.org/webreports/reports/172/S172961.html,38.7369,-86.4755,3978
12/22/22,12/30/19,19:24:00,Cornelius,NC,Unknown,6 seconds,"I was testing out the new telescope we got for Christmas, using the attach your phone feature. Upon review of the video we saw a ufo",Yes,https://nuforc.org/webreports/reports/173/S173034.html,35.4724,-80.8813,30925
12/22/22,05/04/19,02:51:00,Palm Bay,FL,Circle,30sec,"Bright White Pentagon shaped lights , really high in the sky directly above me",Yes,https://nuforc.org/webreports/reports/173/S173207.html,27.9631,-80.6593,528322
12/22/22,10/06/18,23:30:00,Round Top,TX,Triangle,3-5 Minutes,"5 large perfectly circular white lights in a triangle shape, dark triangle silhouette behind lights, slow and close overhead no sound.",Yes,https://nuforc.org/webreports/reports/172/S172346.html,30.0639,-96.6957,120
12/22/22,05/05/18,19:34:00,Valrico,FL,Other,3 minutes,There were two standing figures and then flew away.,Yes,https://nuforc.org/webreports/reports/172/S172334.html,27.9193,-82.2293,39632
12/22/22,03/28/17,16:37:00,North Redington Beach,FL,Chevron,4 seconds,Observed traveling towards MacDill AFB in the Flight Path,Yes,https://nuforc.org/webreports/reports/173/S173448.html,27.8213,-82.819,1148
12/22/22,12/14/11,00:30:00,Longmont,CO,Other,A minute and 30 seconds,I was living with my uncle at the time I tried to let his dogs outside early morning smoking a cigarette and I looked up and spotted it,Yes,https://nuforc.org/webreports/reports/172/S172912.html,40.1686,-105.1005,104035
12/22/22,10/12/11,01:00:00,Mobile,AL,Disk,6 seconds,Recorded by a security camera .,Yes,https://nuforc.org/webreports/reports/172/S172926.html,30.6782,-88.1162,322079
12/22/22,04/11/07,10:30:00,Greenwood,AR,Cigar,5-10 minutes,"The object was metallic, large, cigar shaped with a bright gleam of light emanating from one end almost separate from the craft.",Yes,https://nuforc.org/webreports/reports/172/S172242.html,35.2134,-94.2408,9498
12/22/22,06/06/05,23:30:00,Saraland,AL,Triangle,5-10 minutes,Didn't think much of this until now...,Yes,https://nuforc.org/webreports/reports/172/S172764.html,30.8479,-88.1004,15942
12/22/22,11/08/84,20:00:00,Brewster,NY,Unknown,10 minutes,Massive black ship moving slowly about 3X tree height above ground. Black battleship floating silently with some lights.,Yes,https://nuforc.org/webreports/reports/173/S173333.html,41.397,-73.6151,2505
10/08/22,10/05/22,20:05:00,Duluth,MN,Cylinder,2 times at 3 mins each,It came from our atmosphere and below normal aircraft flight level in less then 10 seconds. Consistently changing directions and fligh,Yes,https://nuforc.org/webreports/reports/172/S172185.html,46.7756,-92.1393,118975
10/08/22,10/05/22,19:48:00,Lynwood,CA,Fireball,15 minutes,6 total fireballs one of them moving super fast shedding green cylinder light like space ship.,Yes,https://nuforc.org/webreports/reports/172/S172195.html,33.924,-118.2016,67497
10/08/22,10/04/22,21:15:00,Tyrone,PA,Disk,,Saw an unusual flying object above my house,Yes,https://nuforc.org/webreports/reports/172/S172186.html,40.6764,-78.246,5473
10/08/22,10/03/22,17:02:00,Newnan,GA,Circle,3hrs,Shiny object spotted in sky by coworker,Yes,https://nuforc.org/webreports/reports/172/S172162.html,33.3767,-84.7761,41598
10/08/22,10/03/22,03:30:00,Benton,AR,Changing,1 hour,Round object in sky changing colors from red green white blue.,Yes,https://nuforc.org/webreports/reports/172/S172174.html,34.5776,-92.5713,34746
10/08/22,10/02/22,14:33:00,Hemet,CA,Circle,3 seconds,Craft flew at extreme rate of speed SW only able to be seen on video when zoomed in and better when slowed down.,Yes,https://nuforc.org/webreports/reports/172/S172169.html,33.7341,-116.9969,191170
10/08/22,10/02/22,13:28:00,Roseville,CA,Circle,Aprox 30 min.,"Two glinting objects on a cloudless CA sunny day - one disappeared, the other stayed visible for approximately 30 minutes",Yes,https://nuforc.org/webreports/reports/172/S172196.html,38.7703,-121.3196,145687
10/08/22,10/01/22,19:46:00,Hales Corners,WI,Sphere,Approx 1 min,"I saw a bright object silently traveling from West to East at postion angle 75 at a height of maybe 10,000 feet.",Yes,https://nuforc.org/webreports/reports/172/S172146.html,42.9409,-88.0491,7704
10/08/22,10/01/22,19:20:00,Lapeer,MI,Changing,7-8 minutes. I terminated,"Shape changing Yellowish light orb in atmosphere, in daylight changed shape and traveling west.",Yes,https://nuforc.org/webreports/reports/172/S172140.html,43.0447,-83.3253,8911
10/08/22,10/01/22,15:34:00,Huntsville,AL,Cigar,2 - 3 minutes,Cigar shaped with a bright circular light to the left of craft,Yes,https://nuforc.org/webreports/reports/172/S172157.html,34.6981,-86.6412,339136
10/08/22,09/30/22,22:51:00,Stevens Point,WI,Disk,Several minutes & nights.,Shifting lights around disk with dome.,Yes,https://nuforc.org/webreports/reports/171/S171830.html,44.5241,-89.5507,25752
10/08/22,09/30/22,21:50:00,Lawrenceville,GA,Light,9:50pm- 12:50am,Bright star like light pulsating and moving around erratically,Yes,https://nuforc.org/webreports/reports/172/S172194.html,33.9523,-83.9932,30299
10/08/22,09/30/22,01:47:00,San Francisco,CA,Circle,More than 15 minutes,"Object was at location for many minutes, it moved from its original location quickly back and forth with incredible speed",Yes,https://nuforc.org/webreports/reports/172/S172160.html,37.7558,-122.4449,3290197
10/08/22,09/29/22,10:31:00,Tucson,AZ,Diamond,8 Minutes,Cube Diamond UFO,Yes,https://nuforc.org/webreports/reports/172/S172120.html,32.1541,-110.8787,875284
10/08/22,09/29/22,10:12:00,Denver,CO,Sphere,1 minute,Looked at the sky from my balcony,Yes,https://nuforc.org/webreports/reports/172/S172115.html,39.762,-104.8758,2650725
10/08/22,09/27/22,23:30:00,Crystal Lake,IL,Orb,2 seconds,"I saw a red circular orb that was moving slowly, then suddenly shot into the night sky",Yes,https://nuforc.org/webreports/reports/172/S172101.html,42.2333,-88.3351,40082
10/08/22,09/27/22,20:40:00,Killeen,TX,Triangle,May 13 or 14 minutes,"6 came in view one then another, straight path S/E to N/W red/yellow glow, at a distance they at times seem to disappear and return.",Yes,https://nuforc.org/webreports/reports/172/S172090.html,31.0753,-97.7297,238288
10/08/22,09/26/22,23:20:00,Spring,TX,Unknown,5 minutes,I saw a low flying V shape craft with 5 lights on the underside fly over me in the backyard. The lights weren't on.,Yes,https://nuforc.org/webreports/reports/172/S172099.html,30.0613,-95.383,62569
10/08/22,09/26/22,05:58:00,Sacramento,CA,Triangle,3-5 seconds,Triangular craft with round white lights flying low due east over Sacramento,Yes,https://nuforc.org/webreports/reports/172/S172069.html,38.5677,-121.4685,1924167
10/08/22,09/26/22,01:42:00,Bartlett,TX,Circle,10 or so minutes,"Colorful blinking, a quick flash, hearing them on the ground",Yes,https://nuforc.org/webreports/reports/172/S172078.html,30.7952,-97.4324,1684
10/08/22,09/25/22,22:46:00,Tacoma,WA,Disk,Several minutes,Spinning UFO,Yes,https://nuforc.org/webreports/reports/172/S172111.html,47.2431,-122.4531,217332
10/08/22,09/25/22,19:50:00,Camden,NJ,Formation,A couple minutes or more,"My husband & I saw an unusual light formation as we drove over the BF Bridge. We could not stop, I took video from the passenger seat",Yes,https://nuforc.org/webreports/reports/172/S172077.html,39.9361,-75.1073,72381
10/08/22,09/25/22,18:20:00,Bellaire,TX,Changing,20-30 minutes,"What I thought was a plane with flashing lights slowed to hover then released small red & blue lights, then slowly moved back south.",Yes,https://nuforc.org/webreports/reports/171/S171968.html,29.704,-95.4621,17262
10/08/22,09/24/22,21:27:00,Bellingham,WA,Formation,40 seconds,"Managed to get my church friends to look at stars for scientific talk. Then as i gave up, lights appeared in the sky blinking.",Yes,https://nuforc.org/webreports/reports/172/S172126.html,48.7548,-122.469,129601
10/08/22,09/24/22,19:50:00,Dover,DE,Triangle,1 minute,Saw craft with bright triangle light trail moving slowly,Yes,https://nuforc.org/webreports/reports/172/S172011.html,39.161,-75.5202,125931
10/08/22,09/24/22,19:41:00,Summit,NJ,Cone,3 mins,While driving saw fast moving triangular shaped with lights in back,Yes,https://nuforc.org/webreports/reports/172/S172027.html,40.7154,-74.3647,22598
10/08/22,09/24/22,19:40:00,Silver Spring,MD,Cone,30 seconds,"Looked like a comet, pretty bright",Yes,https://nuforc.org/webreports/reports/172/S172015.html,39.0028,-77.0207,82472
10/08/22,09/24/22,19:40:00,Leesburg,VA,Egg,5 minutes,Light coming from none moving object in the sky and then suddenly turned off after on for several minutes.,Yes,https://nuforc.org/webreports/reports/172/S172025.html,39.1057,-77.5544,48223
10/08/22,09/24/22,19:40:00,Virginia Beach,VA,Chevron,1-2 minutes,Vanishing Flying Object,Yes,https://nuforc.org/webreports/reports/172/S172021.html,36.7335,-76.0435,1500764
10/08/22,09/24/22,19:40:00,HUMMELSTOWN,PA,Circle,60 - 90 SECONDS,WHTIE OBJECT MOVING ACROSS SKY LEAVING V-SHAPED TRAIL,Yes,https://nuforc.org/webreports/reports/171/S171986.html,40.2657,-76.7126,4522
10/08/22,09/24/22,19:39:00,Lansdale,PA,Light,~5 mi,Looked like a large comet with bright light and tail bit moving slow from south to north. no collision lights that could be seen,Yes,https://nuforc.org/webreports/reports/172/S172031.html,40.2417,-75.2812,18509
10/08/22,09/24/22,19:39:00,Charlotte Hall,MD,Cylinder,1 minute,Silent bright white cylinder with 3 contrails - 1 center 2 @ 45 degrees for 1 min - turned fluorescent green - then vanished w/no trace,Yes,https://nuforc.org/webreports/reports/171/S171989.html,38.4667,-76.7848,1447
10/08/22,09/24/22,19:39:00,Dillsburg,PA,Sphere,5 minutes,Smoothly flew across the sky then disappeared.,Yes,https://nuforc.org/webreports/reports/172/S172023.html,40.1103,-77.0335,2635
10/08/22,09/24/22,19:39:00,Midlothian,VA,Unknown,3-5 minutes,Incredibly bright lights pointing backwards of craft direction,Yes,https://nuforc.org/webreports/reports/172/S172008.html,37.4856,-77.6522,19016
10/08/22,09/24/22,19:38:00,Columbia,MD,Light,3mins,Asteroid/meteor/missile in the sky with BWI airline traffic.,Yes,https://nuforc.org/webreports/reports/172/S172018.html,39.2004,-76.859,105086
10/08/22,09/24/22,19:38:00,Tuxedo Park,NY,Light,5 minutes,Bright light/white object moving through the sky with large illumination of light traveling behind it then disappeared.,Yes,https://nuforc.org/webreports/reports/171/S171999.html,41.2007,-74.206,651
10/08/22,09/24/22,19:35:00,Lakeland,FL,Fireball,I'm not sure,It was one bright ball that broke into smaller balls,Yes,https://nuforc.org/webreports/reports/172/S172032.html,28.0557,-81.9545,308994
10/08/22,09/24/22,19:35:00,Springfield,VA,Other,About 5 minutes,"Moving north I guess, took photo, looked down, but when I looked back it was gone",Yes,https://nuforc.org/webreports/reports/172/S172001.html,38.781,-77.1839,31769
10/08/22,09/24/22,19:32:00,St augustine,FL,Egg,10 seconds,Spacex rockets plus 3 lights following,Yes,https://nuforc.org/webreports/reports/171/S171979.html,29.8976,-81.31,78386
10/08/22,09/24/22,19:30:00,Allentown,PA,Light,1:30,Seen a diamond white fire ball crossing across sky like a meteor almost speeding gracefully then disappeared out of blue faster,Yes,https://nuforc.org/webreports/reports/172/S172028.html,40.5961,-75.4756,714136
10/08/22,09/24/22,19:00:00,Schuylkill Haven,PA,Star,15min,Ball of intense light levatates up toward sky. couldnt have been anything like a plane,Yes,https://nuforc.org/webreports/reports/172/S172000.html,40.6283,-76.1729,5263
10/08/22,09/24/22,18:30:00,Las Vegas,NV,Chevron,,Above the mountain,Yes,https://nuforc.org/webreports/reports/172/S172014.html,36.2333,-115.2654,2150373
10/08/22,09/24/22,11:16:00,Warren,OH,Egg,12 minutes,"A bean shaped flying object roaming in one straight line then moving erratically, it followed a known aircraft",Yes,https://nuforc.org/webreports/reports/172/S172042.html,41.239,-80.8174,39334
10/08/22,09/23/22,23:59:00,Happy valley,OR,Orb,5 hours,Multiple light changing orbs in the eastern sky that stay in the same position for more than 5 hours observation.,Yes,https://nuforc.org/webreports/reports/171/S171990.html,45.4358,-122.5081,23442
10/08/22,09/23/22,23:45:00,Peoa,UT,Circle,"20 minutes, still occurin","Multiple ufo in a line, possible a larger ship also",Yes,https://nuforc.org/webreports/reports/172/S172052.html,40.7295,-111.3434,145
10/08/22,09/23/22,21:54:00,San Antonio,TX,Disk,Seconds,Taking pics of the hotel and this was by it,Yes,https://nuforc.org/webreports/reports/172/S172175.html,29.4632,-98.5238,1910785
10/08/22,09/23/22,21:45:00,Placitas,NM,Oval,,While observing the lights from south to north I could see the stars in the back ground disappear no noise but I could not see the cra,Yes,https://nuforc.org/webreports/reports/172/S172204.html,35.3226,-106.4437,3863
